timestamp,cloud_cover,temperature,humidity,wind_speed,wind_direction,visibility,bz_gsm,by_gsm,flow_speed,proton_density,ey,kp10,dst,f107,ae,al
2023-07-04 09:00:00,8.0,11.0,95.0,4.4,69.0,22237.0,-0.1,3.9,379.0,1.09,0.04,7,3,172.8,132,-51
2023-07-04 10:00:00,8.0,11.7,90.0,3.6,72.0,53844.0,0.3,3.8,373.0,1.02,-0.11,7,4,172.8,59,-21
2023-07-04 11:00:00,8.0,12.1,90.0,4.3,64.0,65872.0,1.3,3.1,359.0,0.78,-0.47,7,4,172.8,54,-15
2023-07-04 12:00:00,8.0,13.0,88.0,3.5,77.0,68528.0,1.0,3.2,354.0,0.77,-0.35,10,3,172.8,69,-35
2023-07-04 13:00:00,8.0,14.1,83.0,2.5,57.0,66561.0,-0.4,5.0,349.0,1.2,0.14,10,5,172.8,77,-22
2023-07-04 14:00:00,7.0,15.5,77.0,1.9,69.0,73579.0,0.5,4.3,343.0,1.01,-0.17,10,3,172.8,61,-24
2023-07-04 15:00:00,7.0,15.5,79.0,2.7,83.0,74025.0,0.4,4.1,340.0,0.95,-0.14,10,3,172.8,67,-39
2023-07-04 16:00:00,7.0,13.9,74.0,4.8,92.0,73666.0,0.3,4.2,341.0,0.98,-0.1,10,3,172.8,77,-40
2023-07-04 17:00:00,7.0,13.0,88.0,1.3,177.0,66188.0,1.0,5.8,365.0,1.51,-0.36,10,3,172.8,76,-38
2023-07-04 18:00:00,7.0,13.1,86.0,1.9,65.0,75000.0,0.5,5.9,357.0,1.53,-0.18,7,4,172.8,63,-31
2023-07-04 19:00:00,8.0,12.6,94.0,2.3,58.0,67778.0,1.4,5.0,348.0,1.16,-0.49,7,2,172.8,58,-22
2023-07-04 20:00:00,7.0,12.2,96.0,3.0,60.0,45049.0,1.8,5.2,350.0,1.21,-0.63,7,5,172.8,77,-39
2023-07-04 21:00:00,3.0,11.9,96.0,3.5,88.0,46831.0,1.5,7.1,354.0,1.73,-0.53,7,12,172.8,70,-38
2023-07-04 22:00:00,0.0,11.2,98.0,2.9,61.0,9586.0,1.0,7.9,356.0,1.99,-0.36,7,12,172.8,66,-35
2023-07-04 23:00:00,1.0,10.5,99.0,2.9,61.0,11825.0,-1.0,6.7,355.0,1.55,0.35,7,10,172.8,78,-39
2023-07-05 00:00:00,5.0,10.2,100.0,3.1,61.0,268.0,-1.9,6.7,352.0,1.54,0.67,13,9,159.8,101,-44
2023-07-05 01:00:00,2.0,10.0,100.0,3.0,67.0,4322.0,-2.4,6.7,350.0,1.58,0.84,13,6,159.8,155,-56
2023-07-05 02:00:00,8.0,10.5,100.0,1.5,64.0,17884.0,-1.1,6.1,347.0,1.46,0.38,13,3,159.8,142,-39
2023-07-05 03:00:00,7.0,11.1,98.0,1.9,79.0,41173.0,0.6,6.1,351.0,1.43,-0.21,7,4,159.8,95,-27
2023-07-05 04:00:00,8.0,11.9,97.0,2.4,33.0,44536.0,1.3,6.0,353.0,1.45,-0.46,7,5,159.8,58,-10
2023-07-05 05:00:00,7.0,12.9,90.0,3.0,31.0,65264.0,1.1,7.0,350.0,1.67,-0.39,7,7,159.8,105,-56
2023-07-05 06:00:00,7.0,13.9,86.0,3.4,20.0,66512.0,1.6,7.2,351.0,1.71,-0.56,3,7,159.8,80,-44
2023-07-05 07:00:00,7.0,15.0,73.0,3.6,41.0,71221.0,1.8,8.0,349.0,1.95,-0.63,3,11,159.8,49,-24
2023-07-05 08:00:00,7.0,15.2,73.0,3.8,69.0,75000.0,2.4,9.1,346.0,2.26,-0.83,3,15,159.8,51,-22
2023-07-05 09:00:00,7.0,16.2,64.0,2.8,64.0,69167.0,2.5,9.7,344.0,2.31,-0.86,3,15,159.8,62,-29
2023-07-05 10:00:00,5.0,17.8,58.0,2.7,351.0,71631.0,2.1,9.6,344.0,2.22,-0.72,3,14,159.8,62,-31
2023-07-05 11:00:00,8.0,17.5,58.0,2.3,76.0,71438.0,2.2,13.5,341.0,3.01,-0.75,3,19,159.8,54,-22
2023-07-05 12:00:00,7.0,17.8,63.0,1.9,173.0,67267.0,2.7,16.2,340.0,3.58,-0.92,13,24,159.8,56,-17
2023-07-05 13:00:00,7.0,18.6,55.0,1.8,157.0,75000.0,2.5,19.3,343.0,4.46,-0.86,13,30,159.8,63,-16
2023-07-05 14:00:00,5.0,16.7,67.0,2.468421052631579,262.10526315789474,68524.0,2.4,13.9,346.0,3.2,-0.83,13,29,159.8,71,-26
2023-07-05 15:00:00,3.0,18.2,64.0,3.9,224.0,61662.0,-3.2,10.4,354.0,2.39,1.13,27,27,159.8,129,-51
2023-07-05 16:00:00,3.0,16.9,67.0,2.2,254.0,72654.0,1.1,11.9,356.0,2.73,-0.39,27,25,159.8,187,-104
2023-07-05 17:00:00,3.0,16.9,68.0,2.4,312.0,69019.0,-1.3,12.9,366.0,3.12,0.48,27,23,159.8,216,-154
2023-07-05 18:00:00,8.0,16.6,75.0,1.8,316.0,72489.0,-0.2,15.2,382.0,3.99,0.08,17,22,159.8,214,-142
2023-07-05 19:00:00,7.0,16.2,71.0,2.7,338.0,65803.0,0.1,14.2,400.0,4.16,-0.04,17,24,159.8,131,-65
2023-07-05 20:00:00,2.0,14.9,76.0,2.4,327.0,72806.0,0.7,11.7,398.0,3.45,-0.28,17,19,159.8,91,-38
2023-07-05 21:00:00,3.0,13.6,84.0,4.1,336.0,66425.0,0.8,5.3,405.0,1.59,-0.32,23,13,159.8,97,-43
2023-07-05 22:00:00,1.0,12.8,93.0,3.4,332.0,55108.0,0.3,12.5,417.0,3.82,-0.13,23,22,159.8,119,-58
2023-07-05 23:00:00,7.0,13.1,90.0,3.2,3.0,61870.0,-0.4,9.7,417.0,2.95,0.17,23,20,159.8,84,-35
2023-07-06 00:00:00,8.0,12.7,84.0,2.7,360.0,75000.0,0.4,7.1,414.0,2.16,-0.17,20,13,162.9,180,-115
2023-07-06 01:00:00,8.0,12.4,85.0,1.9,354.0,72960.0,0.1,9.2,432.0,3.09,-0.04,20,15,162.9,163,-50
2023-07-06 02:00:00,8.0,12.1,92.0,3.4,339.0,63362.0,0.7,7.2,432.0,2.53,-0.3,20,10,162.9,126,-20
2023-07-06 03:00:00,8.0,11.3,94.0,4.2,348.0,8529.0,-0.8,7.0,431.0,2.47,0.34,20,9,162.9,150,-31
2023-07-06 04:00:00,7.0,11.4,93.0,3.5,321.0,73169.0,-1.2,6.5,410.0,2.13,0.49,20,8,162.9,223,-64
2023-07-06 05:00:00,7.0,12.5,81.0,3.5,336.0,64174.0,-0.2,7.5,426.0,2.6,0.09,20,6,162.9,263,-68
2023-07-06 06:00:00,8.0,13.0,78.0,4.2,317.0,68614.0,1.3,7.6,423.0,2.62,-0.55,17,5,162.9,282,-113
2023-07-06 07:00:00,8.0,13.5,73.0,4.0,317.0,65466.0,0.4,7.9,410.0,2.61,-0.16,17,7,162.9,103,-24
2023-07-06 08:00:00,8.0,14.2,70.0,3.5,324.0,72582.0,-0.5,8.2,416.0,2.88,0.21,17,10,162.9,92,-15
2023-07-06 09:00:00,8.0,15.2,66.0,4.7,321.0,68228.0,-2.1,9.6,441.0,3.88,0.93,33,9,162.9,246,-163
2023-07-06 10:00:00,7.0,15.7,59.0,4.6,301.0,69707.0,-7.0,11.3,437.0,4.58,3.06,33,13,162.9,582,-274
2023-07-06 11:00:00,7.0,16.2,63.0,3.8,342.0,73641.0,0.3,10.0,431.0,3.77,-0.13,33,-2,162.9,699,-397
2023-07-06 12:00:00,7.0,16.7,62.0,3.8,343.0,66141.0,0.4,8.7,448.0,3.7,-0.18,30,0,162.9,241,-125
2023-07-06 13:00:00,7.0,16.3,64.0,3.4,339.0,75000.0,-2.0,8.1,451.0,3.43,0.9,30,6,162.9,143,-33
2023-07-06 14:00:00,7.0,17.0,62.0,3.5,352.0,62641.0,1.4,8.5,450.0,3.51,-0.63,30,7,162.9,96,-11
2023-07-06 15:00:00,7.0,16.9,62.0,1.4,331.0,69996.0,0.1,7.1,444.0,2.91,-0.04,23,5,162.9,91,-10
2023-07-06 16:00:00,7.0,17.7,59.0,2.8,260.0,71337.0,-2.8,7.6,480.0,3.52,1.34,23,5,162.9,139,-27
2023-07-06 17:00:00,8.0,17.3,64.0,2.4,248.0,69746.0,0.9,7.3,453.0,3.01,-0.41,23,3,162.9,355,-193
2023-07-06 18:00:00,2.0,17.2,65.0,2.8,239.0,74474.0,0.6,6.6,436.0,2.44,-0.26,17,3,162.9,300,-193
2023-07-06 19:00:00,7.0,16.6,69.0,1.6,239.0,74946.0,1.8,6.1,447.0,2.39,-0.8,17,7,162.9,102,-37
2023-07-06 20:00:00,7.0,16.3,73.0,1.2,242.0,73899.0,0.9,6.4,445.0,2.45,-0.4,17,8,162.9,110,-50
2023-07-06 21:00:00,8.0,15.0,77.0,3.6,17.0,68370.0,-0.3,6.4,445.0,2.45,0.13,27,5,162.9,159,-90
2023-07-06 22:00:00,8.0,13.3,80.0,4.4,35.0,58037.0,-3.1,6.3,468.0,2.86,1.45,27,0,162.9,416,-259
2023-07-06 23:00:00,1.0,11.3,86.0,4.5,34.0,57140.0,-0.6,5.9,479.0,2.86,0.29,27,-7,162.9,571,-296
2023-07-07 00:00:00,0.0,10.4,88.0,3.6,40.0,58796.0,3.5,6.9,468.0,3.28,-1.64,30,-10,166.8,550,-271
2023-07-07 01:00:00,0.0,10.8,87.0,3.4,31.0,60731.0,4.3,7.9,497.0,4.0,-2.14,30,-4,166.8,333,-156
2023-07-07 02:00:00,8.0,11.2,85.0,3.8,37.0,62866.0,6.6,7.5,483.0,3.73,-3.19,30,-1,166.8,267,-176
2023-07-07 03:00:00,7.0,11.8,83.0,4.4,52.0,70306.0,3.8,7.6,487.0,3.74,-1.85,27,2,166.8,178,-83
2023-07-07 04:00:00,5.0,12.1,81.0,4.6,61.0,74214.0,2.4,7.2,494.0,3.51,-1.19,27,1,166.8,197,-56
2023-07-07 05:00:00,7.0,13.2,75.0,3.2,74.0,75000.0,-1.5,6.7,466.0,2.82,0.7,27,-3,166.8,335,-121
2023-07-07 06:00:00,8.0,14.0,69.0,2.8,51.0,71857.0,2.2,5.5,465.0,2.45,-1.02,37,-8,166.8,440,-273
2023-07-07 07:00:00,7.0,15.7,62.0,2.6,78.0,72608.0,-1.3,5.2,490.0,2.53,0.64,37,-3,166.8,311,-165
2023-07-07 08:00:00,7.0,16.8,58.0,3.2,44.0,75000.0,-7.6,5.6,501.0,2.77,3.81,37,-9,166.8,718,-367
2023-07-07 09:00:00,2.0,17.2,55.0,3.9,80.0,72815.0,-6.5,4.6,494.0,2.23,3.21,40,-23,166.8,1043,-583
2023-07-07 10:00:00,2.0,17.8,53.0,2.6,48.0,71223.0,-6.0,4.1,488.0,1.94,2.93,40,-26,166.8,961,-474
2023-07-07 11:00:00,1.0,18.7,50.0,3.3,59.0,67844.0,-4.5,3.4,492.0,1.63,2.21,40,-27,166.8,714,-395
2023-07-07 12:00:00,0.0,19.1,48.0,3.0,38.0,68871.0,-4.4,3.5,489.0,1.63,2.15,27,-24,166.8,594,-310
2023-07-07 13:00:00,1.0,19.4,48.0,3.7,38.0,58392.0,-5.5,5.0,484.0,2.18,2.66,27,-20,166.8,627,-377
2023-07-07 14:00:00,0.0,19.3,46.0,3.4,17.0,63708.0,-4.6,6.8,481.0,2.89,2.21,27,-28,166.8,845,-539
2023-07-07 15:00:00,0.0,19.5,43.0,5.0,49.0,65203.0,-4.2,5.9,477.0,2.59,2.0,27,-31,166.8,729,-405
2023-07-07 16:00:00,0.0,19.2,45.0,4.4,25.0,75000.0,-3.7,6.3,476.0,2.84,1.76,27,-30,166.8,560,-300
2023-07-07 17:00:00,0.0,18.6,44.0,3.6,8.0,75000.0,-4.9,7.1,477.0,3.2,2.34,27,-32,166.8,470,-180
2023-07-07 18:00:00,0.0,17.7,48.0,4.2,33.0,75000.0,-4.6,6.8,484.0,3.18,2.23,37,-34,166.8,591,-284
2023-07-07 19:00:00,4.0,15.2,66.0,4.5,28.0,75000.0,-2.2,6.9,490.0,3.13,1.08,37,-35,166.8,691,-428
2023-07-07 20:00:00,7.0,14.0,74.0,4.2,27.0,75000.0,1.8,6.4,496.0,2.86,-0.89,37,-28,166.8,156,-64
2023-07-07 21:00:00,8.0,13.7,75.0,4.2,34.0,75000.0,-5.3,7.8,489.0,3.38,2.59,33,-27,166.8,433,-212
2023-07-07 22:00:00,7.0,12.8,78.0,4.7,31.0,75000.0,-4.3,7.1,482.0,2.92,2.07,33,-31,166.8,748,-410
2023-07-07 23:00:00,5.0,11.5,84.0,5.2,34.0,29777.0,-2.9,6.2,467.0,2.39,1.35,33,-31,166.8,571,-309
2023-07-08 00:00:00,8.0,11.8,83.0,6.6,36.0,23385.0,-2.4,5.9,466.0,2.29,1.12,33,-31,165.9,401,-189
2023-07-08 01:00:00,8.0,11.6,83.0,5.3,30.0,21675.0,-4.0,5.0,455.0,1.83,1.82,33,-25,165.9,456,-266
2023-07-08 02:00:00,8.0,11.4,81.0,4.1,23.0,38653.0,-1.2,6.9,466.0,2.88,0.56,33,-18,165.9,463,-227
2023-07-08 03:00:00,8.0,11.5,80.0,4.5,24.0,33678.0,-0.1,7.0,466.0,2.92,0.05,13,-18,165.9,177,-58
2023-07-08 04:00:00,7.0,12.0,76.0,5.0,33.0,23138.0,-0.2,6.9,460.0,2.78,0.09,13,-17,165.9,111,-29
2023-07-08 05:00:00,7.0,12.2,72.0,5.2,29.0,25133.0,-0.6,6.2,449.0,2.4,0.27,13,-16,165.9,179,-54
2023-07-08 06:00:00,6.0,13.6,64.0,4.8,44.0,27896.0,-0.2,5.4,442.0,1.99,0.09,13,-18,165.9,192,-95
2023-07-08 07:00:00,1.0,14.5,57.0,5.9,49.0,26578.0,-0.5,5.2,436.0,1.84,0.22,13,-19,165.9,202,-114
2023-07-08 08:00:00,1.0,15.3,42.0,4.1,31.0,53805.0,-0.3,7.2,438.0,2.59,0.13,13,-12,165.9,125,-55
2023-07-08 09:00:00,1.0,15.9,38.0,5.1,27.0,57296.0,1.9,7.9,412.0,2.49,-0.78,10,-9,165.9,116,-67
2023-07-08 10:00:00,0.1428571428571428,17.0,34.0,5.6,56.0,54947.0,1.7,7.5,412.0,2.31,-0.7,10,-9,165.9,62,-35
2023-07-08 11:00:00,0.98805256869773,17.5,34.0,4.5,30.0,54710.0,2.2,5.8,405.0,1.78,-0.89,10,-10,165.9,47,-25
2023-07-08 12:00:00,0.973715651135006,18.3,31.0,4.1,21.0,73369.0,2.2,5.6,396.0,1.66,-0.87,3,-11,165.9,49,-27
2023-07-08 13:00:00,0.959378733572282,18.9,31.0,4.4,38.0,67872.0,3.5,5.2,396.0,1.57,-1.39,3,-12,165.9,46,-32
2023-07-08 14:00:00,0.945041816009558,19.2,30.0,5.3,48.0,75000.0,4.5,4.5,397.0,1.38,-1.79,3,-11,165.9,43,-25
2023-07-08 15:00:00,0.930704898446834,19.0,31.0,4.3,32.0,73560.0,2.6,4.0,391.0,1.19,-1.02,10,-10,165.9,41,-21
2023-07-08 16:00:00,0.91636798088411,18.2,35.0,3.6,28.0,75000.0,1.5,4.8,405.0,1.7,-0.61,10,-6,165.9,70,-37
2023-07-08 17:00:00,0.902031063321386,18.1,36.0,3.1,84.0,75000.0,1.4,5.4,408.0,1.95,-0.57,10,-1,165.9,90,-54
2023-07-08 18:00:00,0.8876941457586619,18.1,39.0,4.9,70.0,71385.0,2.6,6.3,407.0,2.21,-1.06,13,1,165.9,68,-38
2023-07-08 19:00:00,0.8733572281959379,15.8,48.0,3.7,34.0,75000.0,0.2,6.8,418.0,2.44,-0.08,13,4,165.9,105,-59
2023-07-08 20:00:00,0.8590203106332138,15.3,49.0,2.5,57.0,75000.0,1.6,6.7,415.0,2.32,-0.66,13,3,165.9,106,-59
2023-07-08 21:00:00,0.8446833930704898,13.4,55.0,1.8,44.0,75000.0,5.0,5.4,409.0,1.77,-2.04,7,1,165.9,63,-40
2023-07-08 22:00:00,0.8303464755077659,13.1,53.0,2.6,9.0,75000.0,4.0,4.9,413.0,1.59,-1.65,7,-1,165.9,55,-36
2023-07-08 23:00:00,0.8160095579450418,11.2,59.0,2.4,10.0,75000.0,5.5,4.7,393.0,1.37,-2.16,7,-2,165.9,46,-28
2023-07-09 00:00:00,0.8016726403823178,11.6,59.0,3.1,36.0,75000.0,4.5,4.9,387.0,1.38,-1.74,0,0,185.2,38,-23
2023-07-09 01:00:00,0.7873357228195939,11.0,65.0,3.4,22.0,74363.0,4.2,4.8,377.0,1.29,-1.58,0,1,185.2,35,-24
2023-07-09 02:00:00,0.7729988052568698,11.0,66.0,2.5,7.0,75000.0,3.9,4.9,371.0,1.3,-1.45,0,0,185.2,42,-28
2023-07-09 03:00:00,0.7586618876941458,11.8,67.0,2.8,18.0,75000.0,4.0,4.9,365.0,1.26,-1.46,3,-1,185.2,39,-22
2023-07-09 04:00:00,0.7443249701314217,13.7,61.0,2.1,21.0,75000.0,3.6,4.1,367.0,1.07,-1.32,3,-2,185.2,29,-12
2023-07-09 05:00:00,0.7299880525686977,15.4,54.0,2.0,35.0,74298.0,2.1,5.0,358.0,1.26,-0.75,3,1,185.2,32,-20
2023-07-09 06:00:00,0.7156511350059738,16.3,50.0,2.2,24.0,67901.0,1.2,4.6,354.0,1.15,-0.42,3,1,185.2,52,-38
2023-07-09 07:00:00,0.7013142174432497,17.5,43.0,4.2,356.0,68831.0,0.4,4.8,357.0,1.19,-0.14,3,-1,185.2,71,-48
2023-07-09 08:00:00,0.6869772998805257,17.9,44.0,3.9,14.0,65790.0,-0.4,4.6,357.0,1.14,0.14,3,0,185.2,79,-46
2023-07-09 09:00:00,0.6726403823178018,17.6,42.0,5.1,3.0,72945.0,-0.9,4.5,360.0,1.12,0.32,10,-1,185.2,88,-51
2023-07-09 10:00:00,0.6583034647550776,19.1,38.0,4.1,14.0,69539.0,-1.7,4.8,357.0,1.17,0.61,10,-4,185.2,158,-91
2023-07-09 11:00:00,0.6439665471923537,19.0,37.0,4.4,347.0,68535.0,-1.0,4.2,363.0,1.12,0.36,10,-6,185.2,266,-162
2023-07-09 12:00:00,0.6296296296296297,19.5,33.0,3.6,341.0,65031.0,0.3,3.9,361.0,1.02,-0.11,10,-6,185.2,240,-156
2023-07-09 13:00:00,0.6152927120669056,19.9,32.0,3.7,332.0,73225.0,0.7,4.0,369.0,1.11,-0.26,10,-5,185.2,160,-103
2023-07-09 14:00:00,0.6009557945041817,20.1,33.0,3.7,26.0,67764.0,1.4,4.4,363.0,1.21,-0.51,10,-2,185.2,118,-82
2023-07-09 15:00:00,0.5866188769414575,19.6,27.0,3.8,16.0,71039.0,-0.2,4.5,364.0,1.25,0.07,13,-2,185.2,70,-38
2023-07-09 16:00:00,0.5722819593787336,19.1,33.0,4.7,57.0,75000.0,1.0,4.4,363.0,1.19,-0.36,13,-1,185.2,118,-93
2023-07-09 17:00:00,0.5579450418160096,18.4,35.0,5.0,39.0,72042.0,-0.4,4.4,369.0,1.21,0.15,13,1,185.2,68,-29
2023-07-09 18:00:00,0.5436081242532855,17.6,31.0,4.5,41.0,71074.0,-0.7,4.0,375.0,1.12,0.26,7,3,185.2,89,-38
2023-07-09 19:00:00,0.5292712066905616,16.4,45.0,3.8,72.0,69266.0,-0.7,4.1,386.0,1.18,0.27,7,2,185.2,115,-43
2023-07-09 20:00:00,0.5149342891278375,14.8,50.0,3.3,78.0,73947.0,-1.1,4.0,388.0,1.19,0.43,7,0,185.2,75,-19
2023-07-09 21:00:00,0.5005973715651135,14.0,51.0,2.6,83.0,73862.0,0.6,4.3,368.0,1.19,-0.22,10,-2,185.2,143,-101
2023-07-09 22:00:00,0.4862604540023895,13.0,53.0,2.9,78.0,75000.0,0.7,4.4,358.0,1.19,-0.25,10,-2,185.2,91,-74
2023-07-09 23:00:00,0.4719235364396654,11.6,59.0,2.4,62.0,68989.0,-0.2,4.3,350.0,1.1,0.07,10,0,185.2,48,-27
2023-07-10 00:00:00,0.4575866188769415,11.0,63.0,2.3,69.0,68330.0,0.8,4.4,350.0,1.12,-0.28,10,-1,196.9,49,-28
2023-07-10 01:00:00,0.4432497013142175,10.3,68.0,2.8363636363636364,75.81818181818181,70954.0,-1.5,5.2,357.0,1.31,0.54,10,0,196.9,118,-38
2023-07-10 02:00:00,0.4289127837514934,10.3,71.0,2.2,74.0,64325.0,-0.7,4.8,343.0,1.14,0.24,10,-4,196.9,178,-49
2023-07-10 03:00:00,0.4145758661887694,10.9,71.0,3.1,109.0,60496.0,0.0,4.6,342.0,1.09,-0.0,10,-4,196.9,130,-37
2023-07-10 04:00:00,0.4002389486260455,12.0,68.0,2.3,119.0,69333.0,-0.7,4.3,341.0,0.99,0.24,10,-1,196.9,122,-29
2023-07-10 05:00:00,0.3859020310633214,13.9,63.0,2.1,102.0,64603.0,0.1,4.0,343.0,0.91,-0.03,10,1,196.9,96,-40
2023-07-10 06:00:00,0.3715651135005974,15.1,56.0,2.7,119.0,67368.0,-0.1,3.5,346.0,0.81,0.03,3,0,196.9,90,-38
2023-07-10 07:00:00,0.3572281959378733,16.2,53.0,3.3,135.0,66754.0,-1.3,3.6,341.0,0.82,0.44,3,-1,196.9,119,-61
2023-07-10 08:00:00,0.3428912783751493,17.0,46.0,3.2,124.0,66047.0,-1.7,3.2,342.0,0.72,0.58,3,-3,196.9,118,-71
2023-07-10 09:00:00,0.3285543608124254,18.3,41.0,3.3,123.0,61605.0,-1.7,4.0,342.0,0.9,0.58,10,-3,196.9,156,-84
2023-07-10 10:00:00,0.3142174432497013,19.2,35.0,2.3,229.0,65410.0,-2.7,4.2,335.0,0.92,0.9,10,-4,196.9,212,-108
2023-07-10 11:00:00,0.2998805256869773,19.7,36.0,2.0,219.0,63116.0,-2.7,4.5,340.0,1.01,0.92,10,-3,196.9,337,-180
2023-07-10 12:00:00,0.2855436081242533,20.1,33.0,2.7,213.0,59071.0,-2.0,5.4,347.0,1.27,0.69,13,-4,196.9,272,-147
2023-07-10 13:00:00,0.2712066905615293,21.4,34.0,2.3,224.0,66199.0,-1.6,6.1,344.0,1.41,0.55,13,-3,196.9,162,-85
2023-07-10 14:00:00,0.2568697729988053,21.3,32.0,2.9,169.0,75000.0,-0.1,6.0,346.0,1.43,0.03,13,-3,196.9,79,-26
2023-07-10 15:00:00,0.2425328554360812,21.7,32.0,2.3,55.0,70798.0,1.1,5.7,343.0,1.35,-0.38,10,0,196.9,111,-62
2023-07-10 16:00:00,0.2281959378733572,21.6,33.0,2.1,176.0,75000.0,2.6,5.4,335.0,1.21,-0.87,10,2,196.9,122,-90
2023-07-10 17:00:00,0.2138590203106332,21.5,34.0,2.9,172.0,71279.0,0.8,4.9,335.0,1.11,-0.27,10,2,196.9,69,-38
2023-07-10 18:00:00,0.1995221027479092,21.0,35.0,3.2,124.0,71648.0,-1.4,4.5,335.0,1.06,0.47,13,3,196.9,120,-62
2023-07-10 19:00:00,0.1851851851851852,20.2,40.0,2.3,136.0,75000.0,0.1,4.2,332.0,0.94,-0.03,13,6,196.9,104,-50
2023-07-10 20:00:00,0.1708482676224612,17.6,55.0,3.9,219.0,72236.0,0.6,4.6,331.0,1.06,-0.2,13,9,196.9,129,-84
2023-07-10 21:00:00,0.1565113500597371,16.9,59.0,2.4,237.0,71400.0,0.6,4.8,331.0,1.1,-0.2,7,10,196.9,90,-56
2023-07-10 22:00:00,0.1421744324970132,15.9,62.0,2.8,221.0,75000.0,-0.6,4.7,333.0,1.07,0.2,7,9,196.9,73,-36
2023-07-10 23:00:00,0.1278375149342892,15.3,63.0,2.3,189.0,71311.0,-1.9,4.9,329.0,1.14,0.63,7,7,196.9,69,-26
2023-07-11 00:00:00,0.1135005973715651,14.3,65.0,1.1,116.0,70727.0,-1.9,5.3,329.0,1.24,0.63,20,9,220.6,210,-116
2023-07-11 01:00:00,0.0991636798088411,14.0,66.0,1.5,157.0,71826.0,-1.4,5.4,329.0,1.26,0.46,20,10,220.6,159,-68
2023-07-11 02:00:00,0.084826762246117,12.9,73.0,3.2,129.0,73156.0,-3.6,5.3,324.0,1.2,1.17,20,8,220.6,143,-23
2023-07-11 03:00:00,0.0704898446833931,14.2,65.0,2.9,157.0,71760.0,-3.3,5.8,325.0,1.32,1.07,7,4,220.6,204,-32
2023-07-11 04:00:00,0.0561529271206691,15.1,62.0,2.9,142.0,69383.0,-4.4,5.9,327.0,1.36,1.44,7,-1,220.6,266,-33
2023-07-11 05:00:00,0.041816009557945,16.7,59.0,2.2,151.0,66317.0,-4.5,5.8,323.0,1.3,1.45,7,-3,220.6,363,-90
2023-07-11 06:00:00,0.027479091995221,18.5,57.0,3.8,148.0,70187.0,-5.0,6.1,324.0,1.37,1.62,27,-6,220.6,328,-87
2023-07-11 07:00:00,0.0131421744324971,19.3,49.0,3.1,183.0,65309.0,-5.1,6.1,324.0,1.37,1.65,27,-7,220.6,466,-286
2023-07-11 08:00:00,0.0,21.1,41.0,4.1,199.0,62806.0,-2.2,6.0,322.0,1.35,0.71,27,-6,220.6,350,-162
2023-07-11 09:00:00,0.0,21.4,41.0,4.3,193.0,75000.0,-2.0,7.6,325.0,1.71,0.65,10,0,220.6,176,-66
2023-07-11 10:00:00,0.0,22.5,38.0,3.9,229.0,66475.0,-1.6,7.8,320.0,1.72,0.51,10,1,220.6,148,-56
2023-07-11 11:00:00,0.0,23.2,35.0,5.4,217.0,64251.0,-0.5,8.0,320.0,1.75,0.16,10,1,220.6,140,-64
2023-07-11 12:00:00,0.0,23.6,34.0,5.8,215.0,64308.0,-4.4,8.6,328.0,1.98,1.44,20,0,220.6,245,-118
2023-07-11 13:00:00,0.0,24.0,33.0,6.5,207.0,67998.0,-3.2,8.5,319.0,1.87,1.02,20,-3,220.6,316,-191
2023-07-11 14:00:00,0.0,23.5,35.0,5.2,213.0,66045.0,-3.5,9.1,320.0,1.99,1.12,20,-3,220.6,242,-137
2023-07-11 15:00:00,0.0,23.5,34.0,4.8,194.0,72822.0,-2.8,12.6,329.0,2.95,0.92,20,1,220.6,239,-94
2023-07-11 16:00:00,0.0,23.2,34.0,5.5,204.0,66683.0,0.8,13.5,325.0,3.1,-0.26,20,0,220.6,136,-20
2023-07-11 17:00:00,0.0,22.6,35.0,4.5,211.0,75000.0,4.6,13.5,330.0,3.15,-1.52,20,-4,220.6,83,-21
2023-07-11 18:00:00,0.0,21.6,39.0,4.9,204.0,72621.0,2.4,12.3,332.0,2.81,-0.8,17,-1,220.6,99,-40
2023-07-11 19:00:00,0.0,20.2,45.0,3.3,219.0,69379.0,-2.9,9.9,336.0,2.23,0.97,17,-1,220.6,171,-82
2023-07-11 20:00:00,0.0,18.4,52.0,2.5,222.0,71511.0,-1.8,10.5,336.0,2.39,0.6,17,-1,220.6,262,-147
2023-07-11 21:00:00,0.0,17.5,57.0,2.3,248.0,70819.0,0.7,11.1,345.0,2.58,-0.24,17,0,220.6,261,-148
2023-07-11 22:00:00,0.0,16.0,61.0,2.6,248.0,71213.0,-0.3,9.2,339.0,2.07,0.1,17,0,220.6,170,-80
2023-07-11 23:00:00,0.0,15.5,63.0,1.9,246.0,68564.0,-0.7,8.7,338.0,1.95,0.24,17,2,220.6,120,-34
2023-07-12 00:00:00,0.0,15.0,68.0,0.8,222.0,71526.0,-1.3,8.4,336.0,1.86,0.44,20,3,199.7,129,-45
2023-07-12 01:00:00,0.0,14.6,69.0,1.1,203.0,64305.0,-1.9,8.8,338.0,2.03,0.64,20,4,199.7,197,-78
2023-07-12 02:00:00,0.0,15.9,65.0,1.0,270.0,60911.0,-1.6,8.0,329.0,1.79,0.53,20,7,199.7,421,-257
2023-07-12 03:00:00,0.0,17.8,59.0,0.2,0.0,66058.0,-1.1,8.6,328.0,1.9,0.36,13,6,199.7,229,-53
